,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
2231,7,5,,1000933,,310523.471916,2395657.056478,310538.857832,2395647.921091,,,,17.925697,2.1158075,
2232,7,5,,1000934,,310538.857832,2395647.921091,310559.051846,2395642.151372,,,,21.022438,1.8485435,
2233,7,5,,1000937,,310575.399381,2395644.074612,310626.365225,2395633.977605,,,,51.96355500000001,1.761825,
2234,7,5,,1000939,,310654.252197,2395636.381654,310626.365225,2395633.977605,,,,28.066527999999998,1.4717995,
2235,7,5,,1000940,,310654.252197,2395636.381654,310674.929059,2395641.390372,,,,21.350121,1.3170199999999999,
2236,7,5,,1000944,,310834.725739,2395661.105387,310820.174863,2395689.687465,,,,32.115649000000005,2.665458,
2237,7,5,,1000945,,310810.820728,2395701.120296,310790.033762,2395716.190847,,,,25.743444,2.1978964999999997,
2238,7,5,,1000947,,310770.286145,2395741.65488,310790.033762,2395716.190847,,,,32.291727,2.51257375,
2239,7,5,,1000957,,310778.600931,2395797.779687,310908.519467,2395633.042984,,,,211.22475000000003,2.3301741845703123,
2240,7,5,,1000958,,310778.081257,2395808.692844,310771.325493,2395826.361765,,,,18.922651000000002,2.776643,
2241,7,5,,1000959,,310778.600931,2395861.179933,310773.40419,2395879.368528,,,,18.916964,2.8630934999999997,
2242,7,5,,1000961,,310754.176246,2395901.194842,310769.766471,2395885.604617,,,,22.098031000000002,2.36479225,
2243,7,5,,1000963,,310742.223741,2395932.37529,310754.176246,2395901.194842,,,,33.403037,2.776135,
2244,7,5,,1000966,,310742.223741,2395932.37529,310745.341786,2395961.996717,,,,29.843845,0.056193625000000004,
2245,7,5,,1000969,,310745.341786,2395961.996717,310757.294291,2395994.736188,,,,34.901630999999995,0.346777375,
2246,7,5,,1000975,,310766.648426,2396147.520386,310761.451684,2396027.995333,,,,119.723587,0.051744078124999995,
2247,7,5,,1000978,,310766.648426,2396147.520386,310761.451684,2396192.732036,,,,45.532208,3.005223625,
2248,7,5,,1000982,,310795.750178,2396262.888046,310767.1681,2396213.519002,,,,57.243203,0.4562335,
2249,7,5,,1000983,,310795.750178,2396262.888046,310809.78138,2396285.234034,,,,26.473367000000003,0.562194,
2250,7,5,,1000984,,310809.78138,2396285.234034,310812.37975,2396316.414482,,,,31.388649,0.0799565,
2251,7,5,,1000990,,310788.47474,2396458.285524,310811.340402,2396348.634279,,,,112.56507300000001,3.034948296875,
2252,7,5,,1000992,,310617.412713,2396403.413509,310667.007544,2396407.403898,,,,49.769248,1.48878,
2253,7,5,,1000993,,310787.435392,2396482.710208,310798.868223,2396511.292286,,,,30.805613,0.38062399999999996,
2254,7,5,,1000994,,310808.222357,2396532.598926,310820.694537,2396554.42524,,,,25.171711000000002,0.5151885,
2255,7,5,,1000995,,310820.694537,2396554.42524,310823.812582,2396572.094161,,,,17.950361,0.1799915,
2256,7,5,,1000996,,310823.812582,2396572.094161,310834.725739,2396589.763082,,,,20.76773,0.553574,
2257,7,5,,1000997,,310834.725739,2396589.763082,310856.032379,2396603.794284,,,,25.531292999999998,0.9846595,
2258,7,5,,1000998,,310038.232404,2396527.683837,309969.847157,2396586.354384,,,,90.171067,2.2776509999999996,
2259,7,5,,1000999,,310771.569801,2395750.814399,310774.963212,2395771.79598,,,,21.275051,0.15520699999999998,
2260,7,6,,1001000,,310928.267084,2395613.81504,310908.519467,2395633.042984,,,,27.625404,2.3384210000000003,
2261,7,6,,1001001,,311172.885759,2395612.341161,311192.598963,2395626.765457,,,,24.472042000000002,0.9462735,
2262,7,6,,1001002,,311202.69597,2395630.131126,311217.120266,2395629.169506,,,,14.484164,1.6329735,
2263,7,6,,1001003,,311226.255653,2395626.765457,311245.488047,2395637.343274,,,,22.014087,1.0711815,
2264,7,6,,1001005,,311264.720442,2395687.347499,311259.912343,2395660.902957,,,,26.951586,0.20791274999999998,
