Landscape,row,col,type,id,bool1,X1,Y1,X2,Y2,bool2,XG,YG,Lng,Ang,typeH
B,"12",,H,"14422","1",307405.251135,2391120.748414,307321.157535,2391127.499614,"1",307363.204335,2391124.124014,84.364165,1.650906,HV
B,"12",,H,"14423","1",307321.157535,2391127.499614,307312.800895,2391126.251518,"1",307316.979215,2391126.875566,8.44933,1.422538,HV
B,"12",,H,"14426","1",306846.507135,2391507.56803,306883.185983,2391507.996926,"1",306864.846559,2391507.782478,36.681356,1.559104,HV
B,"12",,H,"14427","0",306806.342687,2391507.098398,306846.507135,2391507.56803,"0",306826.424911,2391507.333214,40.167194,1.559104,HV
B,"12",,H,"14431","1",307733.155616,2391175.994878,307778.529856,2391169.243678,"1",307755.842736,2391172.619278,45.873744,1.718502,HV
B,"12",,H,"14432","1",307734.750656,2391071.744062,307733.155616,2391175.994878,"1",307733.953136,2391123.86947,104.263017,3.126294,HP
B,"12",,H,"14433","1",307457.803135,2391048.548606,307469.063807,2391056.743006,"1",307463.433471,2391052.645806,13.926626,0.94172,HO
B,"12",,H,"14434","1",307469.063807,2391056.743006,307533.000191,2391105.499998,"1",307501.031999,2391081.121502,80.40588,0.919289,HO
B,"12",,H,"14435","1",307533.000191,2391105.499998,307588.563071,2391160.993822,"1",307560.781631,2391133.24691,78.528964,0.78602,HO
B,"12",,H,"14436","1",307820.686848,2391004.495101,307788.594784,2391017.748894,"1",307804.640816,2391011.121997,34.721227,1.962453,HO
B,"12",,H,"14437","1",307788.594784,2391017.748894,307792.032192,2391036.256382,"1",307790.313488,2391027.002638,18.823998,0.183638,HP
B,"12",,H,"14438","1",307792.032192,2391036.256382,307790.437184,2391056.495614,"1",307791.234688,2391046.375998,20.301984,3.062947,HP
B,"12",,H,"14439","1",307790.437184,2391056.495614,307773.593728,2391063.246782,"1",307782.015456,2391059.871198,18.146082,1.952008,HO
B,"12",,H,"14440","1",307761.6864,2390980.995613,307797.092,2390979.249565,"1",307779.3892,2390980.122589,35.448628,1.620072,HV
B,"12",,H,"14441","1",307797.092,2390979.249565,307820.686848,2391004.495101,"1",307808.889424,2390991.872333,34.555086,0.751613,HO
B,"12",,H,"14442","1",307704.624832,2391075.250494,307734.750656,2391071.744062,"1",307719.687744,2391073.497278,30.329199,1.686668,HV
B,"12",,H,"14443","1",307896.282976,2390778.997853,307901.342784,2390802.743485,"1",307898.81288,2390790.870669,24.278729,0.209944,HP
B,"12",,H,"14444","1",307901.342784,2390802.743485,307924.81376,2390806.002589,"1",307913.078272,2390804.373037,23.69617,1.432822,HV
B,"12",,H,"14445","0",307924.81376,2390806.002589,307934.905984,2390824.495741,"1",307929.859872,2390815.249165,21.06774,0.499557,HO
B,"12",,H,"785","0",307913.030112,2390555.495165,307934.906016,2390696.746653,"0",307923.968064,2390626.120909,142.935433,0.153651,HP
B,"12",,H,"786","1",307934.906016,2390696.746653,307997.227904,2390698.373309,"1",307966.06696,2390697.559981,62.343113,1.544701,HV
B,"12",,H,"787","1",307997.227904,2390698.373309,308059.437696,2390700.005693,"1",308028.3328,2390699.189501,62.231205,1.544562,HV
B,"12",,H,"907","1",308072.967584,2390893.245149,308210.90512,2390859.502973,"1",308141.936352,2390876.374061,142.004571,1.810704,HV
B,"12",,H,"912","1",308020.841824,2390905.000957,308051.064128,2390898.249693,"1",308035.952976,2390901.625325,30.967196,1.790575,HV
B,"12",,H,"993","1",308072.967584,2390893.245149,308069.626336,2390930.245181,"1",308071.29696,2390911.745165,37.15059,3.051533,HP
B,"12",,H,"994","1",308069.626336,2390930.245181,308069.529984,2390955.503869,"1",308069.57816,2390942.874525,25.258872,3.137778,HP
B,"12",,H,"995","1",308069.529984,2390955.503869,308074.562464,2390987.499421,"1",308072.046224,2390971.501645,32.388906,0.156009,HP
B,"12",,H,"996","1",308074.562464,2390987.499421,308084.751072,2391032.74995,"1",308079.656768,2391010.124685,46.383382,0.221467,HP
B,"12",,H,"1023","1",308084.751072,2391032.74995,308150.282496,2391056.248222,"1",308117.516784,2391044.499086,69.617069,1.226498,HV
B,"12",,H,"1024","1",308150.282496,2391056.248222,308222.592448,2391079.746526,"1",308186.437472,2391067.997374,76.032226,1.256595,HV
B,"12",,H,"1055","1",307913.126432,2391150.750494,307948.435712,2391145.497982,"1",307930.781072,2391148.124238,35.697817,1.718471,HV
B,"12",,H,"1056","1",307948.435712,2391145.497982,307987.155136,2391150.503102,"1",307967.795424,2391148.000542,39.041581,1.442243,HV
B,"12",,H,"1082","1",308069.529984,2391133.49427,308232.781088,2391183.997342,"1",308151.155536,2391158.745806,170.884415,1.270776,HV
B,"12",,H,"1122","1",308232.781088,2391183.997342,308214.21888,2391214.246782,"1",308223.499984,2391199.122062,35.490621,2.591205,HO
B,"12",,H,"1123","1",308214.21888,2391214.246782,308207.565184,2391244.493566,"1",308210.892032,2391229.370174,30.969979,2.925061,HP
B,"12",,H,"1124","1",308215.937696,2391246.261502,308220.97008,2391219.251934,"1",308218.453888,2391232.756718,27.474382,2.957386,HP
B,"12",,H,"1133","1",307965.375552,2391259.744702,307970.408,2391219.499326,"1",307967.891776,2391239.622014,40.558795,3.017194,HP
B,"12",,H,"1134","1",307970.408,2391219.499326,307987.155136,2391150.503102,"1",307978.781568,2391185.001214,70.999616,2.903472,HP
B,"12",,H,"1138","1",307913.126432,2391150.750494,307904.779744,2391273.245662,"1",307908.953088,2391211.998078,122.779206,3.073559,HP
B,"12",,H,"1139","1",308128.40656,2391274.745758,308135.157792,2391249.748766,"1",308131.782176,2391262.247262,25.892639,2.877805,HP
B,"12",,H,"1140","1",308135.157792,2391249.748766,308029.188224,2391220.997982,"1",308082.173008,2391235.373374,109.800532,1.305862,HV
B,"12",,H,"1141","1",308029.188224,2391220.997982,308022.560736,2391259.744702,"1",308025.87448,2391240.371342,39.309438,2.972186,HP
B,"12",,H,"1185","1",308273.571296,2391353.303102,308264.74928,2391345.502366,"1",308269.160288,2391349.402734,11.776224,0.84676,HO
B,"12",,H,"1186","1",308264.74928,2391345.502366,308236.094848,2391311.746398,"1",308250.422064,2391328.624382,44.278006,0.703838,HO
B,"12",,H,"1197","1",308273.571296,2391353.303102,308294.99872,2391372.245342,"1",308284.285008,2391362.774222,28.599702,0.846881,HO
B,"12",,H,"1198","1",308294.99872,2391372.245342,308333.594496,2391257.75139,"1",308314.296608,2391314.998366,120.824248,2.816457,HP
B,"12",,H,"1207","1",308316.874656,2391384.001694,308348.719232,2391267.993726,"1",308332.796944,2391325.99771,120.299317,2.873688,HP
B,"12",,H,"1216","1",308266.344576,2391360.505054,308283.187744,2391378.996542,"1",308274.76616,2391369.750798,25.012546,0.738783,HO
B,"12",,H,"1217","1",308283.187744,2391378.996542,308308.50112,2391390.75283,"1",308295.844432,2391384.874686,27.910165,1.136008,HO
B,"12",,H,"1223","1",308308.50112,2391390.75283,308333.718112,2391397.256638,"1",308321.109616,2391394.004734,26.0422,1.318383,HV
B,"12",,H,"1359","1",308143.073472,2391504.309246,308111.384864,2391466.00931,"1",308127.229168,2391485.159278,49.709687,0.691215,HO
B,"12",,H,"1360","1",308111.384864,2391466.00931,308111.223744,2391465.814558,"1",308111.304304,2391465.911934,0.252761,0.691172,HO
B,"12",,H,"1370","1",308308.50112,2391390.75283,308290.062624,2391454.496542,"1",308299.281872,2391422.624686,66.356906,2.860018,HP
B,"12",,H,"1371","1",308290.062624,2391454.496542,308273.095488,2391530.243902,"1",308281.579056,2391492.370222,77.624392,2.921234,HP
B,"12",,H,"1384","1",308273.095488,2391530.243902,308323.529504,2391532.004286,"1",308298.312496,2391531.124094,50.464729,1.535906,HV
B,"12",,H,"1385","1",308323.529504,2391532.004286,308342.188064,2391540.254174,"1",308332.858784,2391536.12923,20.401042,1.154489,HO
B,"12",,H,"1386","1",308342.188064,2391540.254174,308363.967616,2391400.748766,"1",308353.07784,2391470.50147,141.195282,2.986723,HP
B,"12",,H,"1387","1",308037.658144,2391542.247614,308091.5296,2391533.750366,"1",308064.593872,2391537.99899,54.537482,1.727239,HV
B,"12",,H,"1388","1",308091.5296,2391533.750366,308101.594528,2391506.74563,"1",308096.562064,2391520.247998,28.819413,2.784831,HO
B,"12",,H,"1389","1",308101.594528,2391506.74563,308106.171584,2391487.602174,"1",308103.883056,2391497.173902,19.683022,2.906906,HP
B,"12",,H,"1390","1",308106.171584,2391487.602174,308111.223744,2391465.814558,"1",308108.697664,2391476.708366,22.3657,2.913737,HP
B,"12",,H,"1397","1",308228.229376,2391547.86243,308237.813536,2391530.243902,"1",308233.021456,2391539.053166,20.056636,2.643382,HO
B,"12",,H,"1398","1",308237.813536,2391530.243902,308273.095488,2391530.243902,"1",308255.454512,2391530.243902,35.281952,1.570796,HV
B,"12",,H,"1406","1",308125.189696,2391557.248254,308143.073472,2391504.309246,"1",308134.131584,2391530.77875,55.878153,2.815811,HP
B,"12",,H,"1411","1",308024.279456,2391563.999838,308101.594528,2391563.999838,"1",308062.936992,2391563.999838,77.315072,1.570796,HV
B,"12",,H,"1412","1",308101.594528,2391563.999838,308125.189696,2391557.248254,"1",308113.392112,2391560.624046,24.542124,1.849492,HV
B,"12",,H,"1422","1",308125.189696,2391557.248254,308180.65568,2391569.004958,"1",308152.922688,2391563.126606,56.698285,1.361925,HV
B,"12",,H,"1432","1",308342.188064,2391540.254174,308357.189088,2391562.25379,"1",308349.688576,2391551.253982,26.627314,0.598459,HO
B,"12",,H,"1433","1",308357.189088,2391562.25379,308387.56224,2391573.995774,"1",308372.375664,2391568.124782,32.563823,1.201903,HO
B,"12",,H,"1434","1",308387.56224,2391573.995774,308422.84416,2391572.249694,"1",308405.2032,2391573.122734,35.3251,1.620245,HV
B,"12",,H,"1462","1",308434.568576,2391591.492062,308467.872192,2391584.735582,"1",308451.220384,2391588.113822,33.982067,1.770955,HV
B,"12",,H,"1466","1",308253.061984,2391587.25075,308263.12688,2391602.499166,"1",308258.094432,2391594.874958,18.270641,0.583416,HO
B,"12",,H,"1473","1",308298.436192,2391622.752734,308318.593376,2391607.504286,"1",308308.514784,2391615.12851,25.275032,2.21843,HO
B,"12",,H,"1474","1",308318.593376,2391607.504286,308348.842848,2391627.743518,"1",308333.718112,2391617.623902,36.395839,0.981127,HO
B,"12",,H,"1480","1",308434.611616,2391593.44435,308432.936448,2391624.25139,"1",308433.774032,2391608.84787,30.852551,3.08727,HP
B,"12",,H,"1481","1",308432.936448,2391624.25139,308493.531776,2391646.251006,"1",308463.234112,2391635.251198,64.465315,1.222536,HV
B,"12",,H,"1498","1",308081.437312,2391663.245502,308136.87648,2391612.756798,"1",308109.156896,2391638.00115,74.984069,2.309494,HO
B,"12",,H,"1499","1",308136.87648,2391612.756798,308180.65568,2391569.004958,"1",308158.76608,2391590.880878,61.893795,2.355882,HO
B,"12",,H,"1500","1",308466.497952,2391664.244478,308424.439232,2391639.499838,"1",308445.468592,2391651.872158,48.79788,1.038998,HO
B,"12",,H,"1501","1",308424.439232,2391639.499838,308355.594048,2391616.001566,"1",308390.01664,2391627.750702,72.744953,1.241875,HV
B,"12",,H,"1502","1",308348.842848,2391627.743518,308331.999392,2391664.74419,"1",308340.42112,2391646.243854,40.654049,2.714406,HO
B,"12",,H,"1503","1",308354.084416,2391618.634718,308422.50352,2391641.790206,"1",308388.293968,2391630.212462,72.231229,1.24446,HV
B,"12",,H,"1504","1",308422.50352,2391641.790206,308464.549792,2391666.536734,"1",308443.526656,2391654.16347,48.78811,1.038835,HO
B,"12",,H,"1520","1",308584.19328,2391704.30947,308575.782944,2391695.750174,"1",308579.988112,2391700.029822,11.999804,0.77662,HO
B,"12",,H,"1521","1",308575.782944,2391695.750174,308509.564032,2391638.743358,"1",308542.673488,2391667.246766,87.376893,0.860017,HO
B,"12",,H,"1526","1",308559.182464,2391688.189982,308570.753792,2391698.271934,"1",308564.968128,2391693.230958,15.347358,0.854073,HO
B,"12",,H,"1527","1",308570.753792,2391698.271934,308580.148352,2391707.895614,"1",308575.451072,2391703.083774,13.448902,0.773351,HO
B,"12",,H,"1528","1",308580.148352,2391707.895614,308584.19328,2391704.30947,"1",308582.170816,2391706.102542,5.405726,2.296146,HO
B,"12",,H,"1549","1",308322.030848,2391686.496446,308303.46864,2391720.25235,"1",308312.749744,2391703.374398,38.522936,2.63883,HO
B,"12",,H,"1550","1",308331.999392,2391664.74419,308441.406336,2391723.497086,"1",308386.702864,2391694.120638,124.184468,1.077979,HO
B,"12",,H,"1551","1",308441.406336,2391723.497086,308476.704704,2391673.647582,"1",308459.05552,2391698.572334,61.081485,2.525452,HO
B,"12",,H,"1576","1",308424.562912,2391750.501822,308441.406336,2391723.497086,"1",308432.984624,2391736.999454,31.826981,2.583914,HO
B,"12",,H,"1591","1",308007.436032,2391764.251614,308108.373056,2391673.255774,"1",308057.904544,2391718.753694,135.898954,2.304446,HO
B,"12",,H,"1592","1",308108.373056,2391673.255774,308150.406176,2391720.25235,"1",308129.389616,2391696.754062,63.05126,0.729705,HO
B,"12",,H,"1597","0",308303.46864,2391720.25235,308268.063008,2391774.000126,"1",308285.765824,2391747.126238,64.361341,2.5591,HO
B,"12",,H,"1613","0",308303.46864,2391720.25235,308404.282016,2391783.99603,"1",308353.875328,2391752.12419,119.275285,1.006969,HO
B,"12",,H,"1614","0",308038.635968,2391787.698878,308116.719264,2391721.99843,"1",308077.677616,2391754.848654,102.046803,2.270285,HO
B,"12",,H,"1615","1",308116.719264,2391721.99843,308131.967712,2391736.999454,"1",308124.343488,2391729.498942,21.390322,0.793577,HO
B,"12",,H,"1616","1",308131.967712,2391736.999454,308150.406176,2391720.25235,"1",308141.186944,2391728.625902,24.908682,2.308162,HO
B,"12",,H,"1645","0",308440.251424,2391749.745342,308557.344448,2391845.251486,"0",308498.797936,2391797.498414,151.103275,0.886589,HO
B,"12",,H,"14277","0",307995.748736,2391775.993598,308007.436032,2391764.251614,"0",308001.592384,2391770.122606,16.567048,2.358529,HO
B,"12",,H,"14314","0",308467.998336,2391705.003934,308544.349024,2391773.696542,"1",308506.17368,2391739.350238,102.703953,0.838148,HO
B,"12",,H,"14443","1",307896.282976,2390778.997853,307901.342784,2390802.743485,"1",307898.81288,2390790.870669,24.278729,0.209944,HP
B,"12",,H,"14444","1",307901.342784,2390802.743485,307924.81376,2390806.002589,"1",307913.078272,2390804.373037,23.69617,1.432822,HV
B,"12",,H,"14445","1",307924.81376,2390806.002589,307934.905984,2390824.495741,"1",307929.859872,2390815.249165,21.06774,0.499557,HO
B,"12",,H,"14447","1",308192.342592,2390768.756733,308086.37344,2390782.256861,"1",308139.358016,2390775.506797,106.825627,1.697511,HV
B,"12",,H,"14448","1",308069.529984,2391133.49427,308075.246656,2391088.191934,"1",308072.38832,2391110.843102,45.661603,3.016067,HP
B,"13",,H,"678","1",306808.249759,2390398.005725,306784.407743,2390365.995869,"1",306796.328751,2390382.000797,39.913314,0.640186,HO
B,"13",,H,"730","1",306859.343935,2390588.247229,306896.812031,2390531.996893,"1",306878.077983,2390560.122061,67.586674,2.553986,HO
B,"13",,H,"731","1",306896.812031,2390531.996893,306923.967839,2390482.745117,"1",306910.389935,2390507.371005,56.242114,2.6377,HO
B,"13",,H,"732","1",306923.967839,2390482.745117,306942.873727,2390436.752445,"1",306933.420783,2390459.748781,49.726839,2.751586,HO
B,"13",,H,"733","0",306942.873727,2390436.752445,306944.589215,2390402.800413,"1",306943.731471,2390419.776429,33.995343,3.091109,HP
B,"13",,H,"803","1",306524.468254,2390564.254141,306552.998974,2390616.750653,"1",306538.733614,2390590.502397,59.748521,0.497822,HO
B,"13",,H,"804","1",306552.998974,2390616.750653,306578.656062,2390657.999933,"1",306565.827518,2390637.375293,48.577662,0.55644,HO
B,"13",,H,"805","1",306578.656062,2390657.999933,306600.999455,2390675.503549,"1",306589.827759,2390666.751741,28.38316,0.906265,HO
B,"13",,H,"806","1",306600.999455,2390675.503549,306618.530399,2390715.501533,"1",306609.764927,2390695.502541,43.671189,0.413078,HO
B,"13",,H,"807","1",306618.530399,2390715.501533,306629.750271,2390734.503805,"1",306624.140335,2390725.002669,22.067439,0.533367,HO
B,"13",,H,"808","1",306629.750271,2390734.503805,306645.686175,2390742.506269,"1",306637.718223,2390738.505037,17.832343,1.105418,HO
B,"13",,H,"809","1",306645.686175,2390742.506269,306659.999711,2390744.252317,"1",306652.842943,2390743.379293,14.419639,1.44941,HV
B,"13",,H,"810","1",306659.999711,2390744.252317,306691.844223,2390737.748541,"1",306675.921967,2390741.000429,32.501878,1.772261,HV
B,"13",,H,"811","1",306691.844223,2390737.748541,306744.437055,2390734.503805,"1",306718.140639,2390736.126173,52.69283,1.632414,HV
B,"13",,H,"812","1",306925.782847,2390751.250909,306932.437695,2390727.752605,"1",306929.110271,2390739.501757,24.422475,2.865614,HP
B,"13",,H,"813","0",306932.437695,2390727.752605,306950.999903,2390714.250269,"1",306941.718799,2390721.001437,22.953619,2.199682,HO
B,"13",,H,"835","0",306837.377599,2390760.873501,306935.199583,2390791.582589,"0",306886.288591,2390776.228045,102.528965,1.266611,HV
B,"13",,H,"836","0",306935.199583,2390791.582589,306925.782847,2390751.250909,"1",306930.491215,2390771.416749,41.416414,0.229373,HP
B,"13",,H,"881","0",306687.939327,2390871.244925,306662.873375,2390755.252157,"0",306675.406351,2390813.248541,118.670233,0.212827,HP
B,"13",,H,"14403","1",306650.374879,2390385.492925,306631.248927,2390267.506685,"1",306640.811903,2390326.499805,119.526377,0.160705,HP
B,"13",,H,"14405","1",306650.374879,2390385.492925,306683.814431,2390385.245533,"1",306667.094655,2390385.369229,33.440467,1.578194,HV
B,"13",,H,"14413","1",306453.436862,2390681.745597,306450.907006,2390637.498973,"1",306452.171934,2390659.622285,44.318889,0.057114,HP
B,"13",,H,"264","1",307839.93632,2389303.248636,307843.250048,2389235.50374,"1",307841.593184,2389269.376188,67.825893,3.092717,HP
B,"13",,H,"265","1",307843.250048,2389235.50374,307847.938784,2389194.501852,"1",307845.594416,2389215.002796,41.269105,3.027733,HP
B,"13",,H,"293","1",307831.906496,2389440.004092,307830.40752,2389421.745212,"1",307831.157008,2389430.874652,18.320306,0.081912,HP
B,"13",,H,"294","1",307830.40752,2389421.745212,307830.407808,2389358.4951,"1",307830.407664,2389390.120156,63.250112,3.141588,HP
